id_pesquisa,ano,sigla_uf,nome_municipio,cargo,data,data_referencia,instituto,contratante,orgao_registro,numero_registro,quantidade_entrevistas,margem_mais,margem_menos,tipo,turno,tipo_voto,id_cenario,descricao_cenario,id_candidato_poder360,nome_candidato,sigla_partido,condicao,percentual
51,2002,,,presidente,2002-05-19,17-19/mai/02,Ibope,,,,0.0,0.0,0.0,estimulada,1,votos totais,217,Diversos candidatos,475,Enéas,N/A,0,2.0
51,2002,,,presidente,2002-05-19,17-19/mai/02,Ibope,,,,0.0,0.0,0.0,estimulada,2,votos totais,218,Lula vs Garotinho,973,Lula,PT,0,50.0
51,2002,,,presidente,2002-05-19,17-19/mai/02,Ibope,,,,0.0,0.0,0.0,estimulada,2,votos totais,218,Lula vs Garotinho,111,Garotinho,PSB,0,33.0
51,2002,,,presidente,2002-05-19,17-19/mai/02,Ibope,,,,0.0,0.0,0.0,estimulada,2,votos totais,218,Lula vs Garotinho,1210,não sabe / não respondeu,N/A,1,7.0
51,2002,,,presidente,2002-05-19,17-19/mai/02,Ibope,,,,0.0,0.0,0.0,estimulada,2,votos totais,218,Lula vs Garotinho,212,branco / nulo / indeciso / nenhum,N/A,1,9.0
51,2002,,,presidente,2002-05-19,17-19/mai/02,Ibope,,,,0.0,0.0,0.0,estimulada,2,votos totais,219,Lula vs Serra,824,Serra,PSDB,0,32.0
51,2002,,,presidente,2002-05-19,17-19/mai/02,Ibope,,,,0.0,0.0,0.0,estimulada,2,votos totais,219,Lula vs Serra,973,Lula,PT,0,36.0
51,2002,,,presidente,2002-05-19,17-19/mai/02,Ibope,,,,0.0,0.0,0.0,estimulada,2,votos totais,219,Lula vs Serra,1210,não sabe / não respondeu,N/A,1,7.0
51,2002,,,presidente,2002-05-19,17-19/mai/02,Ibope,,,,0.0,0.0,0.0,estimulada,2,votos totais,219,Lula vs Serra,212,branco / nulo / indeciso / nenhum,N/A,1,6.0
51,2002,,,presidente,2002-05-19,17-19/mai/02,Ibope,,,,0.0,0.0,0.0,rejeição,1,votos totais,220,Diversos candidatos,289,Ciro,PPS,0,35.0
51,2002,,,presidente,2002-05-19,17-19/mai/02,Ibope,,,,0.0,0.0,0.0,rejeição,1,votos totais,220,Diversos candidatos,824,Serra,PSDB,0,36.0
51,2002,,,presidente,2002-05-19,17-19/mai/02,Ibope,,,,0.0,0.0,0.0,rejeição,1,votos totais,220,Diversos candidatos,111,Garotinho,PSB,0,32.0
51,2002,,,presidente,2002-05-19,17-19/mai/02,Ibope,,,,0.0,0.0,0.0,rejeição,1,votos totais,220,Diversos candidatos,973,Lula,PT,0,29.0
52,2002,,,presidente,2002-05-19,18-19/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,221,Diversos candidatos,111,Garotinho,PSB,0,14.0
52,2002,,,presidente,2002-05-19,18-19/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,221,Diversos candidatos,475,Enéas,N/A,0,2.0
52,2002,,,presidente,2002-05-19,18-19/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,221,Diversos candidatos,824,Serra,PSDB,0,16.0
52,2002,,,presidente,2002-05-19,18-19/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,221,Diversos candidatos,973,Lula,PT,0,42.0
52,2002,,,presidente,2002-05-19,18-19/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,221,Diversos candidatos,289,Ciro,PPS,0,12.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,222,Maluf vs Alckmin,575,Alckmin,PSDB,0,37.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,222,Maluf vs Alckmin,1210,não sabe / não respondeu,N/A,1,5.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,222,Maluf vs Alckmin,212,branco / nulo / indeciso / nenhum,N/A,1,9.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,222,Maluf vs Alckmin,1275,Paulo Maluf,PPB,0,49.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,223,Diversos candidatos,701,Jacob Bittar,PSB,0,0.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,223,Diversos candidatos,796,José Genoino,PT,0,9.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,223,Diversos candidatos,212,branco / nulo / indeciso / nenhum,N/A,1,8.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,223,Diversos candidatos,1210,não sabe / não respondeu,N/A,1,8.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,223,Diversos candidatos,1275,Paulo Maluf,PPB,0,42.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,223,Diversos candidatos,539,Francisco Rossi,PL,0,11.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,223,Diversos candidatos,575,Alckmin,PSDB,0,22.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,224,Diversos candidatos,796,José Genoino,PT,0,9.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,224,Diversos candidatos,539,Francisco Rossi,PL,0,9.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,224,Diversos candidatos,701,Jacob Bittar,PSB,0,0.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,224,Diversos candidatos,212,branco / nulo / indeciso / nenhum,N/A,1,7.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,224,Diversos candidatos,1210,não sabe / não respondeu,N/A,1,7.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,224,Diversos candidatos,1225,Orestes Quércia,PMDB,0,7.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,224,Diversos candidatos,1275,Paulo Maluf,PPB,0,40.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,224,Diversos candidatos,575,Alckmin,PSDB,0,21.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,225,Diversos candidatos,1275,Paulo Maluf,PPB,0,44.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,225,Diversos candidatos,796,José Genoino,PT,0,10.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,225,Diversos candidatos,701,Jacob Bittar,PSB,0,1.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,225,Diversos candidatos,1210,não sabe / não respondeu,N/A,1,9.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,225,Diversos candidatos,575,Alckmin,PSDB,0,25.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,225,Diversos candidatos,212,branco / nulo / indeciso / nenhum,N/A,1,11.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,226,Diversos candidatos,575,Alckmin,PSDB,0,26.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,226,Diversos candidatos,796,José Genoino,PT,0,11.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,226,Diversos candidatos,1210,não sabe / não respondeu,N/A,1,9.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,226,Diversos candidatos,1275,Paulo Maluf,PPB,0,44.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,226,Diversos candidatos,212,branco / nulo / indeciso / nenhum,N/A,1,10.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,rejeição,1,votos totais,227,Diversos candidatos,796,José Genoino,PT,0,21.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,rejeição,1,votos totais,227,Diversos candidatos,539,Francisco Rossi,PL,0,16.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,rejeição,1,votos totais,227,Diversos candidatos,1275,Paulo Maluf,PPB,0,30.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,rejeição,1,votos totais,227,Diversos candidatos,575,Alckmin,PSDB,0,14.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,rejeição,1,votos totais,227,Diversos candidatos,1225,Orestes Quércia,PMDB,0,31.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,rejeição,1,votos totais,227,Diversos candidatos,701,Jacob Bittar,PSB,0,24.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,228,Maluf vs Bittar,701,Jacob Bittar,PSB,0,21.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,228,Maluf vs Bittar,1210,não sabe / não respondeu,N/A,1,6.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,228,Maluf vs Bittar,1275,Paulo Maluf,PPB,0,61.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,228,Maluf vs Bittar,212,branco / nulo / indeciso / nenhum,N/A,1,12.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,229,Maluf vs Quércia,1210,não sabe / não respondeu,N/A,1,4.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,229,Maluf vs Quércia,1225,Orestes Quércia,PMDB,0,23.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,229,Maluf vs Quércia,1275,Paulo Maluf,PPB,0,54.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,229,Maluf vs Quércia,212,branco / nulo / indeciso / nenhum,N/A,1,19.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,230,Maluf vs Rossi,212,branco / nulo / indeciso / nenhum,N/A,1,14.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,230,Maluf vs Rossi,1210,não sabe / não respondeu,N/A,1,5.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,230,Maluf vs Rossi,539,Francisco Rossi,PL,0,29.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,230,Maluf vs Rossi,1275,Paulo Maluf,PPB,0,52.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,espontânea,1,votos totais,231,Diversos candidatos,539,Francisco Rossi,PL,0,1.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,espontânea,1,votos totais,231,Diversos candidatos,1275,Paulo Maluf,PPB,0,20.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,espontânea,1,votos totais,231,Diversos candidatos,1210,não sabe / não respondeu,N/A,1,55.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,espontânea,1,votos totais,231,Diversos candidatos,796,José Genoino,PT,0,4.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,espontânea,1,votos totais,231,Diversos candidatos,212,branco / nulo / indeciso / nenhum,N/A,1,8.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,espontânea,1,votos totais,231,Diversos candidatos,1225,Orestes Quércia,PMDB,0,1.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,espontânea,1,votos totais,231,Diversos candidatos,1243,Outros,N/A,1,3.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,espontânea,1,votos totais,231,Diversos candidatos,973,Lula,PT,0,1.0
53,2002,SP,,governador,2002-05-22,21-22/mai/02,Vox Populi,,,,0.0,0.0,0.0,espontânea,1,votos totais,231,Diversos candidatos,575,Alckmin,PSDB,0,7.0
54,2002,,,presidente,2002-05-23,19-23/mai/02,Datafolha,,,,0.0,0.0,0.0,espontânea,1,votos totais,232,Diversos candidatos,824,Serra,PSDB,0,6.4
54,2002,,,presidente,2002-05-23,19-23/mai/02,Datafolha,,,,0.0,0.0,0.0,espontânea,1,votos totais,232,Diversos candidatos,289,Ciro,PPS,0,5.7
54,2002,,,presidente,2002-05-23,19-23/mai/02,Datafolha,,,,0.0,0.0,0.0,espontânea,1,votos totais,232,Diversos candidatos,111,Garotinho,PSB,0,9.3
54,2002,,,presidente,2002-05-23,19-23/mai/02,Datafolha,,,,0.0,0.0,0.0,espontânea,1,votos totais,232,Diversos candidatos,973,Lula,PT,0,27.7
54,2002,,,presidente,2002-05-23,19-23/mai/02,Datafolha,,,,0.0,0.0,0.0,espontânea,1,votos totais,232,Diversos candidatos,212,branco / nulo / indeciso / nenhum,N/A,1,44.6
54,2002,,,presidente,2002-05-23,19-23/mai/02,Datafolha,,,,0.0,0.0,0.0,espontânea,1,votos totais,232,Diversos candidatos,509,Fernando Henrique Cardoso,PSDB,0,2.7
54,2002,,,presidente,2002-05-23,19-23/mai/02,Datafolha,,,,0.0,0.0,0.0,espontânea,1,votos totais,232,Diversos candidatos,1243,Outros,N/A,1,3.6
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,2,votos totais,233,Lula vs Serra,212,branco / nulo / indeciso / nenhum,N/A,1,17.7
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,2,votos totais,233,Lula vs Serra,973,Lula,PT,0,51.0
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,2,votos totais,233,Lula vs Serra,824,Serra,PSDB,0,31.4
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,1,votos totais,234,Diversos candidatos,212,branco / nulo / indeciso / nenhum,N/A,1,16.4
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,1,votos totais,234,Diversos candidatos,289,Ciro,PPS,0,12.0
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,1,votos totais,234,Diversos candidatos,973,Lula,PT,0,40.1
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,1,votos totais,234,Diversos candidatos,824,Serra,PSDB,0,13.3
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,1,votos totais,234,Diversos candidatos,111,Garotinho,PSB,0,16.5
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,1,votos totais,234,Diversos candidatos,475,Enéas,N/A,0,1.9
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,2,votos totais,235,Lula vs Garotinho,111,Garotinho,PSB,0,31.0
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,2,votos totais,235,Lula vs Garotinho,1541,Sem candidato,N/A,1,19.0
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,2,votos totais,235,Lula vs Garotinho,973,Lula,PT,0,50.1
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,rejeição,1,votos totais,236,Diversos candidatos,973,Lula,PT,0,29.9
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,rejeição,1,votos totais,236,Diversos candidatos,289,Ciro,PPS,0,38.3
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,rejeição,1,votos totais,236,Diversos candidatos,824,Serra,PSDB,0,40.9
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,rejeição,1,votos totais,236,Diversos candidatos,111,Garotinho,PSB,0,38.7
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,2,votos totais,237,Lula vs Ciro Gomes,973,Lula,PT,0,50.8
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,2,votos totais,237,Lula vs Ciro Gomes,212,branco / nulo / indeciso / nenhum,N/A,1,18.9
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,2,votos totais,237,Lula vs Ciro Gomes,289,Ciro,PPS,0,30.3
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,1,votos totais,238,Diversos candidatos,824,Serra,PSDB,0,17.0
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,1,votos totais,238,Diversos candidatos,212,branco / nulo / indeciso / nenhum,N/A,1,21.8
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,1,votos totais,238,Diversos candidatos,973,Lula,PT,0,42.7
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,1,votos totais,238,Diversos candidatos,475,Enéas,N/A,0,2.5
55,2002,,,presidente,2002-05-23,19-23/mai/02,Sensus,,,,0.0,0.0,0.0,estimulada,1,votos totais,238,Diversos candidatos,289,Ciro,PPS,0,16.2
56,2002,,,presidente,2002-05-30,29-30/mai/02,Ibope,,,,0.0,0.0,0.0,espontânea,1,votos totais,239,Diversos candidatos,824,Serra,PSDB,0,10.0
56,2002,,,presidente,2002-05-30,29-30/mai/02,Ibope,,,,0.0,0.0,0.0,espontânea,1,votos totais,239,Diversos candidatos,1243,Outros,N/A,1,1.0
56,2002,,,presidente,2002-05-30,29-30/mai/02,Ibope,,,,0.0,0.0,0.0,espontânea,1,votos totais,239,Diversos candidatos,111,Garotinho,PSB,0,7.0
56,2002,,,presidente,2002-05-30,29-30/mai/02,Ibope,,,,0.0,0.0,0.0,espontânea,1,votos totais,239,Diversos candidatos,1210,não sabe / não respondeu,N/A,1,41.0
56,2002,,,presidente,2002-05-30,29-30/mai/02,Ibope,,,,0.0,0.0,0.0,espontânea,1,votos totais,239,Diversos candidatos,289,Ciro,PPS,0,4.0
56,2002,,,presidente,2002-05-30,29-30/mai/02,Ibope,,,,0.0,0.0,0.0,espontânea,1,votos totais,239,Diversos candidatos,212,branco / nulo / indeciso / nenhum,N/A,1,7.0
56,2002,,,presidente,2002-05-30,29-30/mai/02,Ibope,,,,0.0,0.0,0.0,espontânea,1,votos totais,239,Diversos candidatos,973,Lula,PT,0,29.0
56,2002,,,presidente,2002-05-30,29-30/mai/02,Ibope,,,,0.0,0.0,0.0,espontânea,1,votos totais,239,Diversos candidatos,475,Enéas,N/A,0,1.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,240,Diversos candidatos,973,Lula,PT,0,40.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,240,Diversos candidatos,111,Garotinho,PSB,0,13.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,240,Diversos candidatos,212,branco / nulo / indeciso / nenhum,N/A,1,7.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,240,Diversos candidatos,824,Serra,PSDB,0,20.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,240,Diversos candidatos,1210,não sabe / não respondeu,N/A,1,9.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,240,Diversos candidatos,289,Ciro,PPS,0,9.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,1,votos totais,240,Diversos candidatos,475,Enéas,N/A,0,2.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,241,Lula vs Garotinho,111,Garotinho,PSB,0,30.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,241,Lula vs Garotinho,973,Lula,PT,0,52.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,241,Lula vs Garotinho,212,branco / nulo / indeciso / nenhum,N/A,1,12.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,241,Lula vs Garotinho,1210,não sabe / não respondeu,N/A,1,6.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,242,Lula vs Serra,973,Lula,PT,0,50.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,242,Lula vs Serra,1210,não sabe / não respondeu,N/A,1,5.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,242,Lula vs Serra,824,Serra,PSDB,0,36.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,242,Lula vs Serra,212,branco / nulo / indeciso / nenhum,N/A,1,9.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,243,Lula vs Ciro Gomes,1210,não sabe / não respondeu,N/A,1,7.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,243,Lula vs Ciro Gomes,289,Ciro,PPS,0,29.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,243,Lula vs Ciro Gomes,973,Lula,PT,0,54.0
57,2002,,,presidente,2002-05-30,29-30/mai/02,Vox Populi,,,,0.0,0.0,0.0,estimulada,2,votos totais,243,Lula vs Ciro Gomes,212,branco / nulo / indeciso / nenhum,N/A,1,10.0
58,2002,,,presidente,2002-06-02,01-02/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,1,votos totais,244,Diversos candidatos,973,Lula,PT,0,41.6
58,2002,,,presidente,2002-06-02,01-02/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,1,votos totais,244,Diversos candidatos,289,Ciro,PPS,0,12.0
58,2002,,,presidente,2002-06-02,01-02/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,1,votos totais,244,Diversos candidatos,212,branco / nulo / indeciso / nenhum,N/A,1,9.2
58,2002,,,presidente,2002-06-02,01-02/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,1,votos totais,244,Diversos candidatos,111,Garotinho,PSB,0,12.5
58,2002,,,presidente,2002-06-02,01-02/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,1,votos totais,244,Diversos candidatos,824,Serra,PSDB,0,18.4
58,2002,,,presidente,2002-06-02,01-02/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,1,votos totais,244,Diversos candidatos,1210,não sabe / não respondeu,N/A,1,6.3
59,2002,,,presidente,2002-06-02,1-2/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,2,votos totais,245,Lula vs Garotinho,111,Garotinho,PSB,0,30.1
59,2002,,,presidente,2002-06-02,1-2/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,2,votos totais,245,Lula vs Garotinho,212,branco / nulo / indeciso / nenhum,N/A,1,9.3
59,2002,,,presidente,2002-06-02,1-2/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,2,votos totais,245,Lula vs Garotinho,1210,não sabe / não respondeu,N/A,1,5.8
59,2002,,,presidente,2002-06-02,1-2/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,2,votos totais,245,Lula vs Garotinho,973,Lula,PT,0,54.8
59,2002,,,presidente,2002-06-02,1-2/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,2,votos totais,246,Lula vs Ciro Gomes,973,Lula,PT,0,53.3
59,2002,,,presidente,2002-06-02,1-2/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,2,votos totais,246,Lula vs Ciro Gomes,289,Ciro,PPS,0,34.9
59,2002,,,presidente,2002-06-02,1-2/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,2,votos totais,246,Lula vs Ciro Gomes,212,branco / nulo / indeciso / nenhum,N/A,1,6.6
59,2002,,,presidente,2002-06-02,1-2/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,2,votos totais,246,Lula vs Ciro Gomes,1210,não sabe / não respondeu,N/A,1,5.2
59,2002,,,presidente,2002-06-02,1-2/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,2,votos totais,247,Lula vs Serra,973,Lula,PT,0,51.5
59,2002,,,presidente,2002-06-02,1-2/jun/02,GPP,,,,0.0,0.0,0.0,estimulada,2,votos totais,247,Lula vs Serra,1210,não sabe / não respondeu,N/A,1,5.1
